"1640781467.1460598 2021-12-29 06:37:47.146059 b'{""type"":""eeg""",data:[2.2544702E-11,1.3942572,3.6755998,9.016534,14.383682,22.647259,39.43601,37.327435,66.48006,91.74918,97.11077,117.81714,48.08956,87.180115,58.53897,277.30383]}\r\n'
"1640781467.2500596 2021-12-29 06:37:47.250059 b'{""type"":""eeg""",data:[-5.1151915,-19.48003,-34.370804,-44.716393,-64.05888,-84.322754,-70.01753,-37.65053,-21.67318,37.53862,45.51557,105.87622,249.06313,115.37639,266.99582,306.61105]}\r\n'
"1640781467.3530648 2021-12-29 06:37:47.353064 b'{""type"":""eeg""",data:[1.8256701,8.79992,22.385202,29.847713,52.65133,91.0113,85.74843,80.818,159.3903,187.30148,72.35413,127.28492,165.80803,210.36095,144.88304,129.477]}\r\n'
"1640781467.4670885 2021-12-29 06:37:47.467088 b'{""type"":""eeg""",data:[2.252531E-11,1.5185251,4.731483,9.627542,16.28794,21.571795,39.46729,23.708487,42.396305,74.52405,56.087727,79.65252,37.67562,121.85002,217.60342,82.33255]}\r\n'
"1640781467.570061 2021-12-29 06:37:47.570061 b'{""type"":""eeg""",data:[3.543962,13.857079,27.215326,47.698315,57.490715,97.95843,82.41309,48.186493,70.6547,36.823143,-20.995087,-79.516335,-182.20837,-57.40096,-153.69704,-354.06427]}\r\n'
"1640781467.6670623 2021-12-29 06:37:47.667062 b'{""type"":""eeg""",data:[3.3522391,13.802466,35.246925,49.629467,56.47636,93.21452,102.9895,52.994816,70.83347,33.239967,-18.781698,-84.26156,-143.78004,-77.02982,-298.17892,-284.43427]}\r\n'
"1640781467.7770605 2021-12-29 06:37:47.777060 b'{""type"":""eeg""",data:[3.5310574,13.919165,28.794706,53.78143,52.822002,91.259186,78.17024,54.178898,53.717335,15.956216,-21.406363,-66.348206,-71.36463,-234.64984,-98.95422,-147.97285]}\r\n'
"1640781467.9140606 2021-12-29 06:37:47.914060 b'{""type"":""eeg""",data:[5.278825,-20.071833,34.246414,-62.571266,70.798416,-97.456055,94.120895,-32.936985,20.794533,13.481712,-107.95439,156.11084,-190.70384,149.03,-131.58533,91.08147]}\r\n'
"1640781468.0260596 2021-12-29 06:37:48.026059 b'{""type"":""eeg""",data:[6.4750376,-24.029419,39.128483,-60.549088,55.60214,-25.567,-5.657072,78.8687,-131.51353,165.70338,-186.87064,120.98835,-47.54931,-17.230173,193.81325,-237.75113]}\r\n'
"1640781468.1420603 2021-12-29 06:37:48.142060 b'{""type"":""eeg""",data:[5.3567166,-17.778963,34.87598,-55.106712,66.48827,-93.86484,84.27705,-33.975628,18.328564,27.219538,-52.465424,52.841324,-133.21504,245.90128,-344.23724,329.87326]}\r\n'
"1640781468.245063 2021-12-29 06:37:48.245063 b'{""type"":""eeg""",data:[5.3746996,-18.956444,35.522232,-59.772488,54.906616,-82.476944,65.10256,-41.522495,12.960484,22.63164,-90.41516,191.44238,-208.6038,124.63212,-146.40169,151.80452]}\r\n'
"1640781468.3480654 2021-12-29 06:37:48.348065 b'{""type"":""eeg""",data:[-8.452067,26.82525,-44.244915,29.572075,13.037814,-75.603615,79.59623,-96.574844,31.32278,91.653336,-78.842575,68.44897,-134.12927,-1.9648515,132.40958,-102.69172]}\r\n'
"1640781468.4870665 2021-12-29 06:37:48.487066 b'{""type"":""eeg""",data:[5.354476,-18.58168,37.69183,-46.26448,67.27884,-61.682953,56.99023,-67.13502,16.384933,15.892511,-76.59588,153.10435,-171.88542,106.3342,-66.469696,214.56152]}\r\n'
"1640781468.5960622 2021-12-29 06:37:48.596062 b'{""type"":""eeg""",data:[5.043617,-17.345753,41.654,-50.540577,74.84897,-72.591255,78.52307,-31.842733,19.376635,17.735731,-62.637756,143.43628,-245.7613,242.30518,-62.35774,318.50397]}\r\n'
"1640781468.7100613 2021-12-29 06:37:48.710061 b'{""type"":""eeg""",data:[13.865081,2.3278606,-36.74979,-4.9719872,76.3572,8.343512,-127.18807,-16.004612,181.53616,16.544277,-234.74837,-38.14502,110.018845,49.759384,-250.83987,-95.18813]}\r\n'
"1640781468.8210654 2021-12-29 06:37:48.821065 b'{""type"":""eeg""",data:[6.838089,-21.02412,37.99337,-51.084606,39.89552,-32.953594,-7.484794,78.280525,-150.52478,189.6153,-163.92015,175.76865,-71.56553,-21.393204,162.0317,-298.93756]}\r\n'
"1640781468.9450624 2021-12-29 06:37:48.945062 b'{""type"":""eeg""",data:[14.562184,-4.7419143,-43.8588,24.306225,57.892853,-61.264393,-60.008118,75.37666,44.92958,-119.99137,-53.179848,78.550896,45.34948,-242.1312,16.576962,343.61844]}\r\n'
"1640781469.040099 2021-12-29 06:37:49.040098 b'{""type"":""eeg""",data:[8.524738,-28.237263,41.304626,-35.418922,12.669572,23.936357,-102.55224,93.84042,-140.39398,60.60532,21.68381,-51.40122,276.49124,-258.93054,34.92722,-18.297743]}\r\n'
"1640781469.154063 2021-12-29 06:37:49.154063 b'{""type"":""eeg""",data:[-13.909494,-18.512829,18.846748,63.48294,13.451207,-74.55438,-59.082256,26.677324,84.48134,63.76627,-87.60718,-177.62955,5.822067,251.42525,207.8531,-158.3164]}\r\n'
"1640781469.2890632 2021-12-29 06:37:49.289063 b'{""type"":""eeg""",data:[-12.04961,27.24128,-1.2387989,-55.00409,71.036026,-0.113123864,-88.68416,90.062096,1.9216236,-65.814545,135.69841,4.761108,-109.50161,175.13834,4.0037975,-88.615326]}\r\n'
"1640781469.4110618 2021-12-29 06:37:49.411061 b'{""type"":""eeg""",data:[-11.090372,27.614588,-15.740289,-26.412428,74.92876,-49.564857,-19.857746,112.63272,-94.21246,36.16534,162.1729,-165.03654,99.96724,25.900545,-180.43687,180.99365]}\r\n'
"1640781469.5310602 2021-12-29 06:37:49.531060 b'{""type"":""eeg""",data:[-10.627874,25.879894,-18.98256,-23.240215,80.148186,-46.53046,-19.19974,79.31857,-90.39502,27.707209,51.98472,-158.87233,117.25197,50.761814,-88.48477,53.81139]}\r\n'
"1640781469.6490607 2021-12-29 06:37:49.649060 b'{""type"":""eeg""",data:[-10.825503,26.688427,-15.305728,-32.23602,68.36351,-68.450615,-15.945419,116.22214,-89.38001,12.641174,79.86803,-77.96232,41.68014,60.058834,-205.03017,133.21774]}\r\n'
"1640781469.7430606 2021-12-29 06:37:49.743060 b'{""type"":""eeg""",data:[-11.369667,28.387928,-15.473222,-26.529753,75.67212,-58.58767,-18.009764,101.245834,-81.536194,26.06423,63.772663,-198.11392,109.073685,126.265976,-289.2774,132.42543]}\r\n'
"1640781469.8510733 2021-12-29 06:37:49.851073 b'{""type"":""eeg""",data:[-12.445061,27.344814,-1.2401274,-49.708412,57.869415,-0.11924647,-73.67934,97.67648,1.7740998,-147.51001,193.09872,7.224882,-146.26991,257.27148,12.381887,-201.64896]}\r\n'
"1640781469.9670591 2021-12-29 06:37:49.967059 b'{""type"":""eeg""",data:[-12.084166,22.58744,-0.9839004,-52.220234,49.66263,-0.114524074,-90.83024,71.30755,4.130896,-118.41567,120.89394,8.04992,-175.59703,213.99487,17.436125,-104.631645]}\r\n'
"1640781470.0520627 2021-12-29 06:37:50.052062 b'{""type"":""eeg""",data:[3.4250426,16.210579,29.24318,55.418743,54.20912,88.48409,108.95263,65.21371,81.76292,19.388851,-24.642593,-46.63605,-194.99083,-285.9079,-157.71565,-65.48434]}\r\n'
"1640781470.1700625 2021-12-29 06:37:50.170062 b'{""type"":""eeg""",data:[1.8566262,8.008971,19.896654,40.44198,56.57936,63.349133,73.4809,122.69174,132.19615,174.32782,134.20227,163.25719,62.928505,184.7747,92.77357,139.68929]}\r\n'
"1640781470.285061 2021-12-29 06:37:50.285060 b'{""type"":""eeg""",data:[-11.160041,-25.231781,-26.98968,13.936391,46.92026,71.02246,28.87209,-36.017097,-89.046684,-111.38421,-46.491734,128.40813,224.24155,207.17873,23.114147,-160.16536]}\r\n'
"1640781470.382061 2021-12-29 06:37:50.382061 b'{""type"":""eeg""",data:[-11.257545,-30.510345,-22.210678,14.53689,57.57328,62.47598,30.484236,-45.22575,-72.998726,-169.86678,-44.887745,82.08561,282.37128,115.3173,12.096359,-266.89352]}\r\n'
"1640781470.4840622 2021-12-29 06:37:50.484062 b'{""type"":""eeg""",data:[-11.904283,-27.855732,-8.072009,40.480515,78.88819,50.30914,-36.356182,-67.08041,-78.15949,22.874027,105.95592,206.4192,12.052394,-152.8848,-233.99495,-53.93993]}\r\n'
"1640781470.5890625 2021-12-29 06:37:50.589062 b'{""type"":""eeg""",data:[-13.406885,-23.313604,6.4033155,46.4168,65.10667,-15.4098425,-92.27514,-72.81448,61.313114,95.17428,44.26564,-45.18266,-274.57095,-140.53404,159.82721,56.723957]}\r\n'
"1640781470.7090611 2021-12-29 06:37:50.709061 b'{""type"":""eeg""",data:[-11.006921,27.01073,-14.492182,-29.139696,76.4182,-49.916744,-12.899929,121.25893,-150.61627,21.757214,102.3302,-209.81863,139.6833,108.286995,-88.9916,50.979694]}\r\n'
"1640781470.7970595 2021-12-29 06:37:50.797059 b'{""type"":""eeg""",data:[-10.438329,24.863401,-17.234762,-25.78584,63.587082,-45.637135,-17.666088,63.831165,-72.358475,23.883327,131.87473,-98.049995,152.5136,84.81068,-253.96509,124.71446]}\r\n'
"1640781470.9200647 2021-12-29 06:37:50.920064 b'{""type"":""eeg""",data:[4.95873,-17.4732,31.62239,-61.0702,55.097126,-76.63782,64.41206,-57.555626,12.290807,19.679142,-102.26685,151.75447,-236.92462,210.85426,-350.3058,233.69379]}\r\n'
"1640781471.02906 2021-12-29 06:37:51.029059 b'{""type"":""eeg""",data:[-6.721522,22.648626,-39.28187,46.038124,-35.458485,-11.690807,44.488,-112.51592,111.00681,-63.71353,22.337349,45.97484,-115.07032,256.3617,-122.1271,234.92938]}\r\n'
"1640781471.1410637 2021-12-29 06:37:51.141063 b'{""type"":""eeg""",data:[-6.992466,25.337212,-36.069435,51.152058,-32.73296,-13.320231,55.698658,-70.99376,145.6438,-57.234432,55.120293,27.522083,-60.739876,115.33566,-218.95387,64.39234]}\r\n'
"1640781471.2600613 2021-12-29 06:37:51.260061 b'{""type"":""eeg""",data:[5.081478,-19.775675,36.227566,-55.67457,52.843433,-89.667404,63.47998,-56.251312,24.537485,27.02564,-71.787895,160.94966,-194.78697,197.54457,-352.24963,323.41022]}\r\n'
"1640781471.3570614 2021-12-29 06:37:51.357061 b'{""type"":""eeg""",data:[1.7414796,7.842339,21.443064,40.05956,48.85796,57.87011,95.128654,121.02451,112.55546,184.50523,211.84152,131.29266,83.57436,171.37709,96.8187,84.00497]}\r\n'
"1640781471.444062 2021-12-29 06:37:51.444062 b'{""type"":""eeg""",data:[3.5364854,15.795532,32.078407,56.292393,57.745293,80.48211,113.84161,83.5058,50.802605,15.7781315,-11.390406,-95.9989,-53.516273,-226.03273,-228.31554,-251.51247]}\r\n'
"1640781471.5430634 2021-12-29 06:37:51.543063 b'{""type"":""eeg""",data:[3.5453482,14.740475,32.649406,59.050392,60.700207,81.96209,82.05329,77.86639,73.78904,15.428028,-16.126684,-110.15905,-152.60556,-180.52925,-135.31464,-206.41121]}\r\n'
"1640781471.628062 2021-12-29 06:37:51.628062 b'{""type"":""eeg""",data:[5.0710626,20.42107,43.221806,62.436855,62.206657,63.35972,22.714373,-24.349195,-64.235725,-133.11783,-147.24284,-237.7995,-165.101,-47.102512,14.7047415,39.800735]}\r\n'
"1640781471.7250655 2021-12-29 06:37:51.725065 b'{""type"":""eeg""",data:[3.5940073,14.589826,32.221153,48.416283,82.75947,105.09199,64.30371,100.1867,74.19124,18.785496,-29.518164,-86.91542,-139.35939,-165.80292,-91.21069,-104.970375]}\r\n'
"1640781471.831063 2021-12-29 06:37:51.832064 b'{""type"":""eeg""",data:[3.5232332,15.015518,31.09648,59.31006,81.326065,60.034256,75.00378,57.819607,37.686195,17.205662,-22.570658,-45.887623,-44.849,-149.19029,-282.68494,-300.21368]}\r\n'
"1640781471.9490657 2021-12-29 06:37:51.949065 b'{""type"":""eeg""",data:[3.4319773,15.882977,34.18921,58.88149,53.227783,94.60494,112.711235,82.19685,66.038605,14.645961,-22.83284,-78.04271,-69.200714,-146.86317,-255.35654,-138.71051]}\r\n'
"1640781472.0910614 2021-12-29 06:37:52.091061 b'{""type"":""eeg""",data:[3.3515399,14.636607,31.809214,41.899143,63.085438,64.03129,72.316925,103.0062,39.9084,34.391876,-14.25661,-63.84516,-112.051926,-190.40816,-85.77661,-347.2896]}\r\n'
"1640781472.1910594 2021-12-29 06:37:52.191059 b'{""type"":""eeg""",data:[13.9347315,15.68496,-24.43486,-48.538902,13.459169,103.8628,37.65627,-101.61356,-54.42032,52.431557,72.93772,12.485367,-137.95387,-51.558685,197.38469,201.68806]}\r\n'
"1640781472.2900677 2021-12-29 06:37:52.290067 b'{""type"":""eeg""",data:[3.4787357,13.417926,29.655767,53.36079,80.27953,68.07844,110.74286,55.043518,33.28391,17.24041,-26.061743,-66.387695,-100.72658,-275.21442,-319.23322,-104.89942]}\r\n'
"1640781472.4040623 2021-12-29 06:37:52.404062 b'{""type"":""eeg""",data:[3.346106,14.531439,32.60554,54.48233,56.26046,88.75029,57.326115,47.983395,32.406742,33.117374,-9.70041,-27.976912,-181.74382,-177.69499,-114.016846,-130.92924]}\r\n'
"1640781472.528061 2021-12-29 06:37:52.528060 b'{""type"":""eeg""",data:[3.6026776,15.343283,31.800943,56.66089,87.48374,76.62352,95.58417,106.69276,57.570656,34.092728,-13.646743,-111.486305,-157.32452,-226.30702,-247.7625,-224.38742]}\r\n'
"1640781472.6300623 2021-12-29 06:37:52.630062 b'{""type"":""eeg""",data:[5.1551495,-16.56514,35.77594,-60.8827,60.968,-97.6102,78.07638,-67.04388,20.956202,12.607028,-38.376022,95.355835,-194.67842,263.9172,-175.55981,55.576633]}\r\n'
"1640781472.7320611 2021-12-29 06:37:52.732061 b'{""type"":""eeg""",data:[4.9845805,-17.749033,32.61229,-57.023727,83.27889,-72.50189,47.957333,-50.203957,20.134462,13.5054865,-41.397926,180.55563,-147.51059,134.26993,-232.42047,190.3698]}\r\n'
"1640781472.8450613 2021-12-29 06:37:52.845061 b'{""type"":""eeg""",data:[14.403253,-10.587914,-37.369137,41.495945,25.298676,-71.45927,6.2338095,136.84854,-37.21621,-142.28647,182.07648,41.45186,-193.02394,32.803482,143.19865,-218.0774]}\r\n'
"1640781472.9660897 2021-12-29 06:37:52.966089 b'{""type"":""eeg""",data:[6.5326695,22.545246,38.26963,51.599136,29.013552,-12.532718,-78.458786,-80.62938,-81.05432,-65.15248,-42.83575,28.225533,54.61418,128.7181,92.660805,102.04349]}\r\n'
"1640781473.0900626 2021-12-29 06:37:53.090062 b'{""type"":""eeg""",data:[-12.286138,-26.55712,-8.586691,32.436962,53.551743,37.56625,-33.61679,-117.59217,-91.74252,26.428793,179.15034,205.79213,14.083526,-237.55437,-348.28372,-146.11266]}\r\n'
"1640781473.232062 2021-12-29 06:37:53.232062 b'{""type"":""eeg""",data:[-11.924105,25.665485,-1.0800852,-47.02735,74.67661,-0.117928214,-109.15746,100.88165,3.5643072,-128.0125,94.59703,9.509487,-240.59164,147.06662,16.544025,-85.65436]}\r\n'
"1640781473.3440628 2021-12-29 06:37:53.344062 b'{""type"":""eeg""",data:[3.5462914,-11.5144825,29.313553,-38.200096,59.267532,-96.594894,79.44062,-111.83354,90.042946,-133.9968,82.67195,-76.970924,77.01153,-53.0428,13.094611,41.003193]}\r\n'
"1640781473.4560604 2021-12-29 06:37:53.456060 b'{""type"":""eeg""",data:[5.0279145,-19.937914,32.476852,-49.789005,82.91918,-88.12274,66.72985,-54.68708,22.073837,14.998974,-84.46868,183.01262,-145.16779,150.17892,-322.86264,232.65115]}\r\n'
"1640781473.5570624 2021-12-29 06:37:53.557062 b'{""type"":""eeg""",data:[9.341839,26.801731,31.551802,-1.3216099,-55.331223,-99.17768,-74.303665,10.685859,67.363914,117.2473,125.25305,-20.547928,-248.89482,-67.16329,-180.78004,31.63299]}\r\n'
"1640781473.6610615 2021-12-29 06:37:53.661061 b'{""type"":""eeg""",data:[-7.052317,-24.07021,-37.06368,-61.94745,-40.473534,-27.865026,5.375677,65.07652,132.38907,115.75722,110.23246,182.65729,93.47384,-15.570251,-115.565094,-94.659706]}\r\n'
"1640781473.7620597 2021-12-29 06:37:53.762059 b'{""type"":""eeg""",data:[-12.180791,-25.928175,-8.3789425,38.451782,53.594353,51.272038,-39.658463,-114.58556,-75.82234,24.067896,163.42355,80.84887,15.477309,-115.58659,-116.496254,-99.51181]}\r\n'
"1640781473.886062 2021-12-29 06:37:53.886061 b'{""type"":""eeg""",data:[12.1591425,22.227997,-15.682477,-60.7011,-27.731739,47.72984,118.617935,3.9324498,-74.21152,-117.8222,59.646503,216.74652,46.093643,-109.64785,-103.44881,-1.1600739]}\r\n'
"1640781474.0070646 2021-12-29 06:37:54.007064 b'{""type"":""eeg""",data:[-10.798269,24.81695,-14.956117,-32.214226,57.71149,-61.536484,-12.336619,111.720604,-127.10042,13.921316,88.8585,-239.21744,50.175297,95.30058,-177.8338,100.613914]}\r\n'
"1640781474.1260595 2021-12-29 06:37:54.126059 b'{""type"":""eeg""",data:[-10.766736,-26.49148,-21.240988,11.761015,52.33086,99.94904,30.461609,-47.972176,-115.812805,-68.65362,-57.810432,53.98969,289.40326,98.84366,6.0573244,-71.785416]}\r\n'
"1640781474.2420595 2021-12-29 06:37:54.242059 b'{""type"":""eeg""",data:[14.491916,2.3324742,-46.745724,-6.432342,53.81013,10.964778,-76.47779,-14.76907,109.619286,34.23529,-191.71268,-38.80568,227.85713,39.82598,-285.61734,-73.51607]}\r\n'
"1640781474.34906 2021-12-29 06:37:54.349060 b'{""type"":""eeg""",data:[-10.885331,29.99619,-14.942059,-32.776302,68.76829,-42.773483,-18.593325,123.60613,-69.8064,22.41615,76.3739,-226.70145,112.24463,112.388725,-111.27308,89.6171]}\r\n'
"1640781474.4860616 2021-12-29 06:37:54.486061 b'{""type"":""eeg""",data:[-12.046912,-26.105598,-8.439428,40.88376,62.440945,30.224457,-30.131502,-107.8297,-50.841057,14.639555,198.45036,121.51887,13.610735,-220.44257,-330.44525,-136.67393]}\r\n'
"1640781474.5870612 2021-12-29 06:37:54.587061 b'{""type"":""eeg""",data:[12.903354,-21.255938,-6.392018,61.067547,-52.17498,-16.230953,126.066826,-98.432625,-31.43024,137.83472,-101.9788,-90.54102,266.1967,-96.08439,-92.53333,351.37598]}\r\n'
"1640781474.7090614 2021-12-29 06:37:54.709061 b'{""type"":""eeg""",data:[-12.508178,-25.361153,-8.748409,37.0574,55.31412,49.341026,-39.40261,-74.986595,-116.54084,15.618883,135.77063,177.72543,27.424646,-238.72327,-111.04399,-79.14892]}\r\n'
"1640781474.8060675 2021-12-29 06:37:54.806067 b'{""type"":""eeg""",data:[13.566776,2.0513606,-42.142185,-6.1325884,69.46667,12.322751,-95.14083,-23.742079,113.034485,22.32155,-186.72935,-20.023869,260.9554,52.691216,-245.11482,-78.75223]}\r\n'
"1640781474.9130607 2021-12-29 06:37:54.913060 b'{""type"":""eeg""",data:[-12.2807865,-20.761211,5.7596836,45.36095,46.492558,-24.413553,-67.47845,-65.039734,42.477867,112.898964,132.991,-54.084705,-300.2004,-141.93822,49.46595,195.2571]}\r\n'
"1640781475.054062 2021-12-29 06:37:55.054061 b'{""type"":""eeg""",data:[11.338397,30.01915,17.875885,-31.982327,-75.32856,-74.66063,22.73295,89.56425,155.75764,12.898137,-132.75597,-172.0584,-146.15515,126.52148,292.32666,192.06937]}\r\n'
"1640781475.154061 2021-12-29 06:37:55.154061 b'{""type"":""eeg""",data:[-12.702394,20.131193,14.524126,-55.787354,35.975784,49.69161,-117.6553,3.3554623,130.99387,-67.15542,-38.16899,129.9487,-46.59485,-181.2194,300.82535,-0.9416797]}\r\n'
"1640781475.25206 2021-12-29 06:37:55.252060 b'{""type"":""eeg""",data:[13.760794,2.0695708,-38.30385,-5.324382,77.61369,10.280826,-111.926796,-14.221001,85.432175,19.791449,-232.54013,-52.937725,271.5881,50.600914,-268.32275,-35.05119]}\r\n'
"1640781475.358062 2021-12-29 06:37:55.358062 b'{""type"":""eeg""",data:[-12.844108,-19.37234,21.587177,62.09521,15.388234,-65.98268,-86.58879,40.427116,79.69116,60.037178,-87.82121,-99.10689,2.3888,123.61358,216.9836,-95.0843]}\r\n'
"1640781475.4520633 2021-12-29 06:37:55.452063 b'{""type"":""eeg""",data:[12.90358,21.642122,-13.436026,-50.37682,-25.759918,51.749706,114.04946,3.2493684,-84.56677,-82.56964,82.60356,245.55225,116.664825,-133.71071,-150.45627,-0.28645664]}\r\n'
"1640781475.5520644 2021-12-29 06:37:55.552064 b'{""type"":""eeg""",data:[-5.191371,22.365543,-34.35038,49.600388,-52.21633,59.338184,-25.84945,-17.139544,70.08684,-181.93004,222.77032,-120.43763,211.92464,-113.337456,-6.5926657,146.66664]}\r\n'
"1640781475.660061 2021-12-29 06:37:55.660061 b'{""type"":""eeg""",data:[-11.226983,-28.226189,-27.609163,10.230877,74.39915,104.137695,38.294224,-52.927788,-156.64925,-181.46611,-31.556803,84.06779,269.09982,70.24203,5.8139114,-136.90572]}\r\n'
"1640781475.7580626 2021-12-29 06:37:55.758062 b'{""type"":""eeg""",data:[12.378125,-25.332945,8.65705,36.01497,-52.762028,48.746338,43.697136,-112.66226,76.70243,18.396832,-147.31311,211.17659,-23.391804,-164.7388,120.07922,-71.220764]}\r\n'
"1640781475.8520668 2021-12-29 06:37:55.852066 b'{""type"":""eeg""",data:[-14.270415,-5.049982,38.97255,24.752098,-75.97992,-60.65641,84.82996,58.94325,-60.759346,-98.84512,50.19517,78.09241,-42.552322,-310.25415,-4.700531,174.65582]}\r\n'
"1640781475.960061 2021-12-29 06:37:55.960061 b'{""type"":""eeg""",data:[12.917462,21.282835,-12.58371,-65.66119,-32.378807,42.147438,111.85282,2.8588042,-123.72159,-66.890724,35.77028,88.06524,115.23135,-64.84253,-240.25037,-1.0240151]}\r\n'
"1640781476.0560617 2021-12-29 06:37:56.056061 b'{""type"":""eeg""",data:[-11.017323,26.79865,-16.05742,-27.107492,68.68113,-53.573498,-18.660784,72.43329,-110.05895,33.83605,83.341675,-168.62335,76.441124,28.89063,-70.26881,159.7399]}\r\n'
"1640781476.1570618 2021-12-29 06:37:56.157061 b'{""type"":""eeg""",data:[3.555335,15.566444,29.294382,48.42901,84.65813,78.25644,70.51034,95.27542,83.97105,19.240023,-20.024069,-63.498974,-135.78897,-165.53113,-193.34352,-134.67635]}\r\n'
"1640781476.244061 2021-12-29 06:37:56.244060 b'{""type"":""eeg""",data:[5.12082,-18.380724,40.37623,-52.945168,86.43416,-96.73819,50.92555,-47.046185,13.225299,22.35352,-47.23522,169.59149,-146.24602,163.24702,-110.721245,337.7334]}\r\n'
"1640781476.3690648 2021-12-29 06:37:56.369064 b'{""type"":""eeg""",data:[1.7662272,8.528668,18.681984,32.8409,60.26505,68.527885,95.88348,76.92725,137.39502,109.86272,147.36324,110.06602,219.38734,169.65488,150.7368,65.66589]}\r\n'
"1640781476.482062 2021-12-29 06:37:56.482062 b'{""type"":""eeg""",data:[5.393463,-18.659119,36.85028,-49.320457,68.604576,-57.289352,79.59796,-41.72257,22.706333,20.587353,-87.4818,91.72957,-188.63028,127.99377,-55.25218,91.99696]}\r\n'
"1640781476.5840607 2021-12-29 06:37:56.584060 b'{""type"":""eeg""",data:[-12.30947,-25.462868,-10.708302,35.35599,62.816868,34.277737,-39.122078,-80.08282,-102.5238,20.375322,164.55463,201.34619,24.349066,-83.878,-271.6474,-116.58801]}\r\n'
"1640781476.6690636 2021-12-29 06:37:56.669063 b'{""type"":""eeg""",data:[13.604954,2.3294926,-39.253674,-6.8347807,72.043755,11.862082,-97.39809,-16.728088,84.50223,20.341284,-118.45927,-50.234886,221.88248,35.823936,-263.3458,-25.15079]}\r\n'
"1640781476.7530594 2021-12-29 06:37:56.753059 b'{""type"":""eeg""",data:[-6.7028246,23.086687,-45.501816,53.628456,-25.151348,-12.138226,46.600616,-140.83792,101.68949,-79.87313,41.55877,37.13503,-104.809616,171.7955,-195.67857,51.39417]}\r\n'
"1640781476.8500597 2021-12-29 06:37:56.850059 b'{""type"":""eeg""",data:[-12.0649805,-24.133442,-8.328644,38.363388,81.94412,44.862747,-29.205503,-145.45084,-54.510128,18.680178,182.34512,91.54753,28.842594,-46.632465,-217.07684,-109.44188]}\r\n'
"1640781476.9520605 2021-12-29 06:37:56.952060 b'{""type"":""eeg""",data:[5.166003,-16.744843,40.271374,-62.361176,76.866135,-60.540134,92.768364,-67.129105,25.398975,20.397785,-116.34701,85.75699,-208.35008,167.77748,-109.57594,129.67928]}\r\n'
"1640781477.0620635 2021-12-29 06:37:57.062063 b'{""type"":""eeg""",data:[-5.244226,-19.174086,-37.999325,-57.856773,-85.633415,-91.76519,-54.092667,-36.789696,-26.080008,32.134766,36.202877,182.44666,190.41246,216.2547,90.20719,99.13408]}\r\n'
"1640781477.16106 2021-12-29 06:37:57.161060 b'{""type"":""eeg""",data:[13.20662,-12.655341,-34.529705,47.969383,23.183855,-63.242016,5.656552,105.36264,-54.656975,-61.115807,149.64958,83.85505,-95.14879,20.592073,103.554665,-193.21275]}\r\n'
"1640781477.2740629 2021-12-29 06:37:57.274062 b'{""type"":""eeg""",data:[-13.034812,-18.199995,24.078262,61.68458,16.867594,-74.36296,-99.49005,24.586096,167.91798,60.823925,-61.012253,-72.317986,8.375495,203.95665,122.19415,-22.468744]}\r\n'
"1640781477.36106 2021-12-29 06:37:57.361059 b'{""type"":""eeg""",data:[3.5787868,13.97281,30.437845,56.638546,64.138214,91.48769,62.852436,72.01776,77.00328,35.400238,-19.286695,-28.097351,-91.33048,-185.43526,-214.63545,-271.6666]}\r\n'
"1640781477.4440613 2021-12-29 06:37:57.444061 b'{""type"":""eeg""",data:[-11.078514,26.962706,-16.004557,-26.318676,57.030933,-56.93395,-18.514027,91.106,-66.15772,26.864702,132.82542,-239.1124,75.135056,45.866734,-328.67484,68.14044]}\r\n'
"1640781477.528099 2021-12-29 06:37:57.528099 b'{""type"":""eeg""",data:[3.5799687,15.584913,29.207909,60.258068,75.82788,94.80939,73.14524,86.033516,83.22677,22.02135,-28.731417,-45.00385,-148.2093,-141.03516,-77.51537,-81.01664]}\r\n'
"1640781477.6080987 2021-12-29 06:37:57.608098 b'{""type"":""eeg""",data:[-10.966129,25.59107,-17.18835,-24.728323,53.26972,-59.364086,-17.49656,79.27746,-68.68975,35.02949,151.59018,-210.30774,133.44101,35.06245,-338.1306,216.78273]}\r\n'
"1640781477.7010627 2021-12-29 06:37:57.701062 b'{""type"":""eeg""",data:[9.664121,26.458889,32.79523,-1.604629,-57.136425,-61.52803,-76.527435,11.55469,68.484314,85.39069,97.96181,-33.378128,-123.07114,-153.10057,-101.58559,26.495024]}\r\n'
"1640781477.8320608 2021-12-29 06:37:57.832060 b'{""type"":""eeg""",data:[-10.358437,26.067936,-18.684998,-23.578817,80.19621,-58.99618,-12.448216,70.29366,-118.580505,13.998843,93.366554,-179.48222,106.14049,112.007034,-303.58267,87.85665]}\r\n'
"1640781477.9690635 2021-12-29 06:37:57.969063 b'{""type"":""eeg""",data:[13.955285,2.2990177,-37.401733,-6.239153,87.4436,8.4087305,-76.34913,-17.48975,164.06221,29.160234,-158.0436,-21.224848,172.92683,18.394976,-148.2972,-95.72669]}\r\n'
"1640781478.1270642 2021-12-29 06:37:58.127064 b'{""type"":""eeg""",data:[-14.781205,-4.774097,37.929947,21.823597,-73.53268,-37.792114,82.72316,107.124664,-92.91609,-85.16653,34.289562,184.77432,-24.481821,-227.75107,-18.953247,366.9577]}\r\n'
